severity,category,line,id,type,sku,brand,name,detail,recommendation
high,bad_seo_canonical_nonvariation,1208,13571,simple,AMEMP0012,TapeTech,12 in AMES Feather-Lite Stainless Steel Pan,Canonical is 'v2-production-normalized'.,Set canonical to a valid /product/.../ path.
high,bad_seo_canonical_nonvariation,1209,13572,simple,ATX01TT,TapeTech,"TapeTech Automatic Taper 30"" Extension",Canonical is 'v2-production-normalized'.,Set canonical to a valid /product/.../ path.
high,bad_seo_canonical_nonvariation,1210,13573,simple,BAN001TT,TapeTech,TapeTech MudDog™ Premium Banjo Taper,Canonical is 'v2-production-normalized'.,Set canonical to a valid /product/.../ path.
high,bad_seo_canonical_nonvariation,1211,13574,simple,BH,TapeTech,TapeTech Brakeless Flat Box Handle,Canonical is 'v2-production-normalized'.,Set canonical to a valid /product/.../ path.
high,bad_seo_canonical_nonvariation,1212,13575,simple,BHE,TapeTech,TapeTech Brakeless Extendable Flat Box Handle,Canonical is 'v2-production-normalized'.,Set canonical to a valid /product/.../ path.
high,bad_seo_canonical_nonvariation,1213,13576,simple,BHESW,TapeTech,TapeTech SideWinder™ Extendable Brakeless Box Handle,Canonical is 'v2-production-normalized'.,Set canonical to a valid /product/.../ path.
high,bad_seo_canonical_nonvariation,1214,13577,simple,CA07XHTT,TapeTech,"TapeTech 7"" Angle Box with Extendable XHTT Handle",Canonical is 'v2-production-normalized'.,Set canonical to a valid /product/.../ path.
high,bad_seo_canonical_nonvariation,1215,13578,simple,CA08TTXHTT,TapeTech,"TapeTech 8"" Angle Box with XHTT Extendable Handle",Canonical is 'v2-production-normalized'.,Set canonical to a valid /product/.../ path.
high,bad_seo_canonical_nonvariation,1216,13579,simple,CAATT,TapeTech,TapeTech Corner Applicator Adapter,Canonical is 'v2-production-normalized'.,Set canonical to a valid /product/.../ path.
high,bad_seo_canonical_nonvariation,1217,13580,simple,CFATT,TapeTech,TapeTech Corner Finisher Handle Adapter,Canonical is 'v2-production-normalized'.,Set canonical to a valid /product/.../ path.
high,bad_seo_canonical_nonvariation,1218,13581,simple,CFK02TT,TapeTech,Creaser Wheel Kit for Corner Flusher,Canonical is 'v2-production-normalized'.,Set canonical to a valid /product/.../ path.
high,bad_seo_canonical_nonvariation,1219,13582,simple,CNTT,TapeTech,Cleaning Nozzle,Canonical is 'v2-production-normalized'.,Set canonical to a valid /product/.../ path.
high,bad_seo_canonical_nonvariation,1220,13583,simple,CROLL02,TapeTech,"TapeTech 2"" Premium Inside Corner Compound Roller with Frame",Canonical is 'v2-production-normalized'.,Set canonical to a valid /product/.../ path.
high,bad_seo_canonical_nonvariation,1221,13584,simple,CROLLHAN2,TapeTech,"TapeTech Compound Roller Support Handle (44""–79"")",Canonical is 'v2-production-normalized'.,Set canonical to a valid /product/.../ path.
high,bad_seo_canonical_nonvariation,1222,13585,simple,CTA01TT,TapeTech,TapeTech Compound Tube Filler Adapter,Canonical is 'v2-production-normalized'.,Set canonical to a valid /product/.../ path.
high,bad_seo_canonical_nonvariation,1223,13586,simple,CTPMP,TapeTech,TapeTech Bazooka Continuous Flow Pump,Canonical is 'v2-production-normalized'.,Set canonical to a valid /product/.../ path.
high,bad_seo_canonical_nonvariation,1224,13587,simple,EABS127TTSM,TapeTech,TapeTech Premium ABS Float – Smooth,Canonical is 'v2-production-normalized'.,Set canonical to a valid /product/.../ path.
high,bad_seo_canonical_nonvariation,1225,13588,simple,EALFED48,TapeTech,4' Aluminum Featheredge,Canonical is 'v2-production-normalized'.,Set canonical to a valid /product/.../ path.
high,bad_seo_canonical_nonvariation,1226,13589,simple,EALFED60,TapeTech,5' Aluminum Featheredge,Canonical is 'v2-production-normalized'.,Set canonical to a valid /product/.../ path.
high,bad_seo_canonical_nonvariation,1227,13590,simple,EALFED72,TapeTech,6' Aluminum Featheredge,Canonical is 'v2-production-normalized'.,Set canonical to a valid /product/.../ path.
high,bad_seo_canonical_nonvariation,1228,13591,simple,EEXSET3135,TapeTech,TapeTech Set of 3 – 135° Outside Corner Edgers,Canonical is 'v2-production-normalized'.,Set canonical to a valid /product/.../ path.
high,bad_seo_canonical_nonvariation,1229,13592,simple,EEXSET590,TapeTech,TapeTech 5 Piece 90° Outside Corner Edger Set,Canonical is 'v2-production-normalized'.,Set canonical to a valid /product/.../ path.
high,bad_seo_canonical_nonvariation,1230,13593,simple,EFLOAT0512N,TapeTech,TapeTech 12″ x 5″ x 1/4″ EVA Neo Float,Canonical is 'v2-production-normalized'.,Set canonical to a valid /product/.../ path.
high,bad_seo_canonical_nonvariation,1231,13594,simple,EHWJS100,TapeTech,Portable Hot Wire Foam Cutter,Canonical is 'v2-production-normalized'.,Set canonical to a valid /product/.../ path.
high,bad_seo_canonical_nonvariation,1232,13595,simple,EIFSAND0614,TapeTech,"6"" x 14"" EIFS Vacuum Hand Rasp",Canonical is 'v2-production-normalized'.,Set canonical to a valid /product/.../ path.
high,bad_seo_canonical_nonvariation,1233,13596,simple,EIFSAND120,TapeTech,120V Dual Disc Sander,Canonical is 'v2-production-normalized'.,Set canonical to a valid /product/.../ path.
high,bad_seo_canonical_nonvariation,1234,13597,simple,EINSET590,TapeTech,TapeTech 5 Piece 90° Inside Corner Edger Set,Canonical is 'v2-production-normalized'.,Set canonical to a valid /product/.../ path.
high,bad_seo_canonical_nonvariation,1235,13598,simple,ERASP0214,TapeTech,"2"" x 14"" Tungsten Carbide Rasp",Canonical is 'v2-production-normalized'.,Set canonical to a valid /product/.../ path.
high,bad_seo_canonical_nonvariation,1236,13599,simple,ERASP0414,TapeTech,"4"" x 14"" Tungsten Carbide EIFS Rasp",Canonical is 'v2-production-normalized'.,Set canonical to a valid /product/.../ path.
high,bad_seo_canonical_nonvariation,1237,13600,simple,ERASP0614,TapeTech,"6"" x 14"" Tungsten Carbide EIFS Rasp",Canonical is 'v2-production-normalized'.,Set canonical to a valid /product/.../ path.
high,bad_seo_canonical_nonvariation,1238,13601,simple,ERASP0814,TapeTech,"8"" x 14"" Tungsten Carbide EIFS Rasp",Canonical is 'v2-production-normalized'.,Set canonical to a valid /product/.../ path.
high,bad_seo_canonical_nonvariation,1239,13602,simple,ERASPSERRATED0414,TapeTech,"4"" x 14"" Tungsten Carbide EIFS Claw Rasp",Canonical is 'v2-production-normalized'.,Set canonical to a valid /product/.../ path.
high,bad_seo_canonical_nonvariation,1240,13603,simple,ERASPSERRATED0614,TapeTech,"6"" x 14"" Tungsten Carbide Claw Rasp",Canonical is 'v2-production-normalized'.,Set canonical to a valid /product/.../ path.
high,bad_seo_canonical_nonvariation,1241,13604,simple,ESAND0414,TapeTech,"4"" x 14"" EIFSAND Rasp",Canonical is 'v2-production-normalized'.,Set canonical to a valid /product/.../ path.
high,bad_seo_canonical_nonvariation,1242,13605,simple,ESAND0614,TapeTech,"6"" x 14"" EIFSAND Rasp",Canonical is 'v2-production-normalized'.,Set canonical to a valid /product/.../ path.
high,bad_seo_canonical_nonvariation,1243,13606,simple,ESAND0814,TapeTech,"8"" x 14"" EIFSAND Rasp",Canonical is 'v2-production-normalized'.,Set canonical to a valid /product/.../ path.
high,bad_seo_canonical_nonvariation,1244,13607,simple,EZCOVER07,TapeTech,EasyClean Cover Plate Conversion Kit,Canonical is 'v2-production-normalized'.,Set canonical to a valid /product/.../ path.
high,bad_seo_canonical_nonvariation,1245,13608,simple,EZROLLKIT,TapeTech,EasyRoll Wheel Replacement Kit,Canonical is 'v2-production-normalized'.,Set canonical to a valid /product/.../ path.
high,bad_seo_canonical_nonvariation,1246,13609,simple,FHTT,TapeTech,TapeTech Interchangeable Fiberglass Support Handle,Canonical is 'v2-production-normalized'.,Set canonical to a valid /product/.../ path.
high,bad_seo_canonical_nonvariation,1247,13610,simple,FHTTCAATT,TapeTech,TapeTech Fiberglass Angle Box Handle (FHTT/CAA),Canonical is 'v2-production-normalized'.,Set canonical to a valid /product/.../ path.
high,bad_seo_canonical_nonvariation,1248,13611,simple,FHTTCC,TapeTech,"TapeTech Closet Crusher 18"" Support Handle",Canonical is 'v2-production-normalized'.,Set canonical to a valid /product/.../ path.
high,bad_seo_canonical_nonvariation,1249,13612,simple,FHTTCFA,TapeTech,TapeTech Fiberglass Angle Head Handle (FHTT/CFA),Canonical is 'v2-production-normalized'.,Set canonical to a valid /product/.../ path.
high,bad_seo_canonical_nonvariation,1250,13613,simple,FHTTNSA,TapeTech,TapeTech Fiberglass Nail Spotter Handle (FHTT/NSA),Canonical is 'v2-production-normalized'.,Set canonical to a valid /product/.../ path.
high,bad_seo_canonical_nonvariation,1251,13614,simple,GSRTT,TapeTech,Gooseneck Riser,Canonical is 'v2-production-normalized'.,Set canonical to a valid /product/.../ path.
high,bad_seo_canonical_nonvariation,1252,13615,simple,HWK001PS,TapeTech,"TapeTech 13"" x 13"" Aluminum Hawk",Canonical is 'v2-production-normalized'.,Set canonical to a valid /product/.../ path.
high,bad_seo_canonical_nonvariation,1253,13616,simple,HWK002BLK,TapeTech,"TapeTech 13"" x 13"" Premium Aluminum Hawk – Black",Canonical is 'v2-production-normalized'.,Set canonical to a valid /product/.../ path.
high,bad_seo_canonical_nonvariation,1254,13617,simple,JCT01TT,TapeTech,Jam Clearing Tool,Canonical is 'v2-production-normalized'.,Set canonical to a valid /product/.../ path.
high,bad_seo_canonical_nonvariation,1255,13618,simple,KRATL137,TapeTech,Kraft Tools Carbide Scoring & Cutting Tool,Canonical is 'v2-production-normalized'.,Set canonical to a valid /product/.../ path.
high,bad_seo_canonical_nonvariation,1256,13619,simple,MAR19046,TapeTech,"3"" Corner Roller",Canonical is 'v2-production-normalized'.,Set canonical to a valid /product/.../ path.
high,bad_seo_canonical_nonvariation,1257,13620,simple,MP12TT,TapeTech,"TapeTech 12"" Stainless Steel Mud Pan",Canonical is 'v2-production-normalized'.,Set canonical to a valid /product/.../ path.
high,bad_seo_canonical_nonvariation,1258,13621,simple,MP14TT,TapeTech,"TapeTech 14"" Premium Stainless Steel Mud Pan",Canonical is 'v2-production-normalized'.,Set canonical to a valid /product/.../ path.
high,bad_seo_canonical_nonvariation,1259,13622,simple,MR01TT,TapeTech,TapeTech MudRunner® Pro,Canonical is 'v2-production-normalized'.,Set canonical to a valid /product/.../ path.
high,bad_seo_canonical_nonvariation,1260,13623,simple,MRX01TT,TapeTech,TapeTech MudRunner® Pro Extension,Canonical is 'v2-production-normalized'.,Set canonical to a valid /product/.../ path.
high,bad_seo_canonical_nonvariation,1261,13624,simple,MWSACC,TapeTech,Mobile Wash Station Accessory Kit,Canonical is 'v2-production-normalized'.,Set canonical to a valid /product/.../ path.
high,bad_seo_canonical_nonvariation,1262,13625,simple,MWSPK01,TapeTech,Mobile Wash Station Spray Hose Kit,Canonical is 'v2-production-normalized'.,Set canonical to a valid /product/.../ path.
high,bad_seo_canonical_nonvariation,1263,13626,simple,MWS01LW,TapeTech,Locking Wheel Kit for Mobile Wash Station,Canonical is 'v2-production-normalized'.,Set canonical to a valid /product/.../ path.
high,bad_seo_canonical_nonvariation,1264,13627,simple,MWS01TT,TapeTech,TapeTech Mobile Wash Station,Canonical is 'v2-production-normalized'.,Set canonical to a valid /product/.../ path.
high,bad_seo_canonical_nonvariation,1265,13628,simple,NS02WX1HDL,TapeTech,"TapeTech 2"" Nail Spotter with X1 Extension Handle",Canonical is 'v2-production-normalized'.,Set canonical to a valid /product/.../ path.
high,bad_seo_canonical_nonvariation,1266,13629,simple,NSATT,TapeTech,TapeTech Nail Spotter Handle Adapter,Canonical is 'v2-production-normalized'.,Set canonical to a valid /product/.../ path.
high,bad_seo_canonical_nonvariation,1267,13631,simple,QCATT,TapeTech,Quick-Connect Adapter,Canonical is 'v2-production-normalized'.,Set canonical to a valid /product/.../ path.
high,bad_seo_canonical_nonvariation,1268,13632,simple,RGDRATS10L,TapeTech,10 in Renegade Tools Left Cut Aviation Snips - Red,Canonical is 'v2-production-normalized'.,Set canonical to a valid /product/.../ path.
high,bad_seo_canonical_nonvariation,1269,13633,simple,RTTCTT,TapeTech,Taper Cable Repair Tool,Canonical is 'v2-production-normalized'.,Set canonical to a valid /product/.../ path.
high,bad_seo_canonical_nonvariation,1270,13634,simple,SCP001WD,TapeTech,"7""X13"" Galvaniz Steel Bucket Scoop",Canonical is 'v2-production-normalized'.,Set canonical to a valid /product/.../ path.
high,bad_seo_canonical_nonvariation,1271,13640,simple,T032,TapeTech,Gooser Release Cam,Canonical is 'v2-production-normalized'.,Set canonical to a valid /product/.../ path.
high,bad_seo_canonical_nonvariation,1272,13641,simple,TC01TT,TapeTech,Tool Caddy,Canonical is 'v2-production-normalized'.,Set canonical to a valid /product/.../ path.
high,bad_seo_canonical_nonvariation,1273,13642,simple,TMK01TT,TapeTech,TapeTech ATF Tool Maintenance Kit,Canonical is 'v2-production-normalized'.,Set canonical to a valid /product/.../ path.
high,bad_seo_canonical_nonvariation,1274,13643,variable,TT135OUTSIDECORNEREDGER,TapeTech,TapeTech 135° Outside Corner Edger,Canonical is 'v2-production-normalized'.,Set canonical to a valid /product/.../ path.
high,bad_seo_canonical_nonvariation,1275,13644,variable,TT90OUTSIDECORNEREDGER,TapeTech,TapeTech 90° Outside Corner Edger,Canonical is 'v2-production-normalized'.,Set canonical to a valid /product/.../ path.
high,bad_seo_canonical_nonvariation,1276,13645,variable,TTANGLEBOXWITHFHTTHANDLE,TapeTech,TapeTech Corner Applicator with FHTT Fiberglass Handle,Canonical is 'v2-production-normalized'.,Set canonical to a valid /product/.../ path.
high,bad_seo_canonical_nonvariation,1277,13646,variable,TTBASICFULLSETWITHANDBOXES,TapeTech,TapeTech Basic Full Set with Boxes,Canonical is 'v2-production-normalized'.,Set canonical to a valid /product/.../ path.
high,bad_seo_canonical_nonvariation,1278,13647,variable,TTCOMBOFLUSHER,TapeTech,TapeTech Combo Corner Flusher,Canonical is 'v2-production-normalized'.,Set canonical to a valid /product/.../ path.
high,bad_seo_canonical_nonvariation,1279,13648,variable,TTCOMPOUNDROLLERWITHFRAME,TapeTech,TapeTech Premium Compound Roller with Frame,Canonical is 'v2-production-normalized'.,Set canonical to a valid /product/.../ path.
high,bad_seo_canonical_nonvariation,1280,13649,variable,TTCOMPOUNDTUBE,TapeTech,TapeTech Compound Tube,Canonical is 'v2-production-normalized'.,Set canonical to a valid /product/.../ path.
high,bad_seo_canonical_nonvariation,1281,13650,variable,TTCORNERAPPLICATOR,TapeTech,TapeTech Corner Applicator,Canonical is 'v2-production-normalized'.,Set canonical to a valid /product/.../ path.
high,bad_seo_canonical_nonvariation,1282,13651,variable,TTDIRECTFLUSHER,TapeTech,TapeTech Direct Corner Flusher,Canonical is 'v2-production-normalized'.,Set canonical to a valid /product/.../ path.
high,bad_seo_canonical_nonvariation,1283,13652,variable,TTEASYFINISHBENTFLATBOXHANDLE,TapeTech,TapeTech EasyFinish® Bent Flat Box Handle,Canonical is 'v2-production-normalized'.,Set canonical to a valid /product/.../ path.
high,bad_seo_canonical_nonvariation,1284,13653,variable,TTEASYCLEANFINISHINGBOX,TapeTech,TapeTech EasyClean® Finishing Box,Canonical is 'v2-production-normalized'.,Set canonical to a valid /product/.../ path.
high,bad_seo_canonical_nonvariation,1285,13654,variable,TTEASYCLEANNAILSPOTTER,TapeTech,TapeTech EasyClean® Nail Spotter,Canonical is 'v2-production-normalized'.,Set canonical to a valid /product/.../ path.
high,bad_seo_canonical_nonvariation,1286,13655,variable,TTEASYCLEANNAILSPOTTERWFHTTHANDLE,TapeTech,TapeTech EasyClean® Nail Spotter with FHTT Fiberglass Handle,Canonical is 'v2-production-normalized'.,Set canonical to a valid /product/.../ path.
high,bad_seo_canonical_nonvariation,1287,13656,variable,TTFLATBOXHANDLE,TapeTech,TapeTech Flat Box Handle,Canonical is 'v2-production-normalized'.,Set canonical to a valid /product/.../ path.
high,bad_seo_canonical_nonvariation,1288,13657,variable,TTMAXXBOX,TapeTech,TapeTech MAXXBOX® High Capacity Finishing Box,Canonical is 'v2-production-normalized'.,Set canonical to a valid /product/.../ path.
