"Type","SKU","Parent SKU","Slug","Name","Published","Visibility in catalog","Short description","Description","Regular price","In stock?","Stock","Categories","Tags","Brands","Images","Parent","Position","Attribute 1 name","Attribute 1 value(s)","Attribute 2 name","Attribute 2 value(s)","Attribute 3 name","Attribute 3 value(s)","Attribute 4 name","Attribute 4 value(s)","Attribute 5 name","Attribute 5 value(s)","meta:product_family","meta:series","meta:model","meta:search_keywords","meta:synonyms","meta:compatible_with","meta:replacement_for","meta:seo_title","meta:seo_description","meta:seo_canonical","meta:seo_robots","meta:seo_focus_keyword","meta:seo_secondary_keywords","meta:schema_brand","meta:schema_mpn","meta:schema_condition"
"variable","TT-FINISHING-KNIFE-WITH-HANDLE","","tapetech-premium-finishing-knife-with-support-handle-adapter","TapeTech Premium Finishing Knife with Support Handle/Adapter","1","visible","Support Handle/Adapter Key Features: Introducing an improved range of premium finishing knives for smoothing joint compound. TapeTech premium finishing knives are the most ergonomic smoothing knives available.","<p>TapeTech 24"" Premium Finishing Knife w/ Support Handle/Adapter Key Features: Introducing an improved range of premium finishing knives for smoothing joint compound. TapeTech premium finishing knives are the most ergonomic smoothing knives available. Best Quality AND Best Value, these premium finishing knives offer the best value in the industry. Up to 49% less than other brands, TapeTech makes it possible for every finisher to achieve the best results! The Handle Adapter quickly and securely attaches to the TapeTech FHTT or XHTT Support handles. No need to buy another handle for your smoothing knives. The New Premium Finishing Knife Handle adapter is more robust, provides quick angle adjustment and improved durability. This handle adapter also features a robust wing nut and quick-release cam locks, for easy removal. This kit includes: TapeTech 24"" Premium Finishing Knife PFK24TT - PFK24TT TapeTech Premium Finishing Knife Extendable Handle - XHTT/PFKHATT TapeTech Finishing Knife Handle Adapter PFKHATT - PFKHATT</p>","","1","","Drywall Finishing Tools > TapeTech > Knives & Blades","TapeTech, drywall tools, drywall finishing, finishing knife, drywall finishing knife, stainless steel blade, replaceable blade, ergonomic, smoothing knife, premium knife","TapeTech","","","142","Size","24"" | 32""","","","","","","","","","TapeTech Premium Finishing Knife with Support Handle/Adapter","","TT-TAPETECH-FINISHING-KNIFE-WITH-HANDLE","TapeTech Premium Finishing Knife with Support Handle/Adapter, TapeTech, Drywall Finishing Tools > TapeTech > Knives & Blades, TT-TAPETECH-FINISHING-KNIFE-WITH-HANDLE","","","","TapeTech Premium Finishing Knife with Support Handle/Adapter","Support Handle/Adapter Key Features: Introducing an improved range of premium finishing knives for smoothing joint compound. TapeTech premium finishing kni","","index,follow","TapeTech Premium Finishing Knife with Support Handle/Adapter","","TapeTech","72056, 72061","NewCondition"
"variation","72056","TT-FINISHING-KNIFE-WITH-HANDLE","tapetech-premium-finishing-knife-with-support-handle-adapter-24","TapeTech Premium Finishing Knife with Support Handle/Adapter - 24""","1","visible","","","","1","","Drywall Finishing Tools > TapeTech > Knives & Blades","TapeTech, drywall tools, drywall finishing, drywall tool set, complete set, professional drywall, tool kit, drywall finishing set, value set","TapeTech","","TT-FINISHING-KNIFE-WITH-HANDLE","143","Size","24""","","","","","","","","","TapeTech Premium Finishing Knife with Support Handle/Adapter – 24""","","72056","TapeTech Premium Finishing Knife with Support Handle/Adapter – 24"", TapeTech, Drywall Finishing Tools > TapeTech > Knives & Blades, 72056","","","","TapeTech Premium Finishing Knife with Support Handle/Adapter - 24""","","","index,follow","TapeTech Premium Finishing Knife with Support Handle/Adapter – 24""","","TapeTech","72056","NewCondition"
"variation","72061","TT-FINISHING-KNIFE-WITH-HANDLE","tapetech-premium-finishing-knife-with-support-handle-adapter-32","TapeTech Premium Finishing Knife with Support Handle/Adapter - 32""","1","visible","","","","1","","Drywall Finishing Tools > TapeTech > Knives & Blades","TapeTech, drywall tools, drywall finishing, drywall tool set, complete set, professional drywall, tool kit, drywall finishing set, value set","TapeTech","","TT-FINISHING-KNIFE-WITH-HANDLE","144","Size","32""","","","","","","","","","TapeTech Premium Finishing Knife with Support Handle/Adapter – 32""","","72061","TapeTech Premium Finishing Knife with Support Handle/Adapter – 32"", TapeTech, Drywall Finishing Tools > TapeTech > Knives & Blades, 72061","","","","TapeTech Premium Finishing Knife with Support Handle/Adapter - 32""","","","index,follow","TapeTech Premium Finishing Knife with Support Handle/Adapter – 32""","","TapeTech","72061","NewCondition"
"variable","TT-WIZARD-COMPACT-FLAT-BOX-HANDLE","","tapetech-wizard-compact-flat-box-handle","TapeTech Wizard™ Compact Flat Box Handle","1","visible","8000TT BIGGER ISN'T ALWAYS BETTER! ! The New Wizard™ Compact Flat Box Handle lets you take your flat box places it has never been.","<p>TapeTech Wizard Compact Flat Box Handle 8000TT BIGGER ISN'T ALWAYS BETTER! ! The New Wizard™ Compact Flat Box Handle lets you take your flat box places it has never been. The compact size of the Wizard™ allows you to use your box in tight spaces like closets or under stairs. The Wizard™ gives you unmatched control by placing your hand directly over the pressure plate. The extra leverage gives you more power with less force and is much safer when working on scaffolding. This revolutionary design has the ability to reverse the front handle, allowing for multiple hand positions, which reduces worker fatigue. The lack of a brake handle on the Wizard™ means even an unexperienced finisher can learn quickly. Features: Compact size (10.5"") fits where other handles can't, making closets and tight spots no problem. Unmatched control and leverage, achieved by placing your hand directly over the pressure plate. Improved ergonomics, including the reversible handle to reduce fatigue. Fits all major brand flat boxes (Excluding TapeWorm)</p>","","1","","Drywall Finishing Tools > TapeTech > Handles & Extensions","TapeTech, drywall tools, drywall finishing, flat box handle, finishing box handle, drywall handle, Wizard, compact handle, tight spaces","TapeTech","https://drywalltoolbox.com/wp-content/uploads/2026/media/tapetech-wizard-compact-flat-box-handle-8000tt-8000TT-1.webp | https://drywalltoolbox.com/wp-content/uploads/2026/media/tapetech-wizard-compact-flat-box-handle-8000tt-8000TT-2.webp | https://drywalltoolbox.com/wp-content/uploads/2026/media/tapetech-wizard-compact-flat-box-handle-8000tt-8000TT-3.webp | https://drywalltoolbox.com/wp-content/uploads/2026/media/tapetech-wizard-compact-flat-box-handle-8000tt-8000TT-4.webp | https://drywalltoolbox.com/wp-content/uploads/2026/media/tapetech-wizard-compact-flat-box-handle-8000tt-8000TT-5.webp | https://drywalltoolbox.com/wp-content/uploads/2026/media/tapetech-wizard-compact-flat-box-handle-8000tt-pa-8000TT-PA-1.webp | https://drywalltoolbox.com/wp-content/uploads/2026/media/tapetech-wizard-compact-flat-box-handle-8000tt-pa-8000TT-PA-2.webp | https://drywalltoolbox.com/wp-content/uploads/2026/media/tapetech-wizard-compact-flat-box-handle-8000tt-pa-8000TT-PA-3.webp","","145","Model","8000TT | 8000TT-PA","","","","","","","","","TapeTech Wizard™ Compact Flat Box Handle","","TT-TAPETECH-WIZARD-COMPACT-FLAT-BOX-HANDLE","TapeTech Wizard™ Compact Flat Box Handle, TapeTech, Drywall Finishing Tools > TapeTech > Handles & Extensions, TT-TAPETECH-WIZARD-COMPACT-FLAT-BOX-HANDLE","","","","TapeTech Wizard™ Compact Flat Box Handle","8000TT BIGGER ISN'T ALWAYS BETTER! ! The New Wizard™ Compact Flat Box Handle lets you take your flat box places it has never been.","","index,follow","TapeTech Wizard™ Compact Flat Box Handle","","TapeTech","8000TT, 8000TT-PA","NewCondition"
"variation","8000TT","TT-WIZARD-COMPACT-FLAT-BOX-HANDLE","tapetech-wizard-compact-flat-box-handle-8000tt","TapeTech Wizard™ Compact Flat Box Handle - 8000TT","1","visible","","","","1","","Drywall Finishing Tools > TapeTech > Handles & Extensions","TapeTech, drywall tools, drywall finishing, flat box handle, finishing box handle, drywall handle, Wizard, compact handle, tight spaces","TapeTech","https://drywalltoolbox.com/wp-content/uploads/2026/media/tapetech-wizard-compact-flat-box-handle-8000tt-8000TT-1.webp","TT-WIZARD-COMPACT-FLAT-BOX-HANDLE","146","Model","8000TT","","","","","","","","","TapeTech Wizard™ Compact Flat Box Handle – 8000TT","","8000TT","TapeTech Wizard™ Compact Flat Box Handle – 8000TT, TapeTech, Drywall Finishing Tools > TapeTech > Handles & Extensions, 8000TT","","","","TapeTech Wizard™ Compact Flat Box Handle - 8000TT","","","index,follow","TapeTech Wizard™ Compact Flat Box Handle – 8000TT","","TapeTech","8000TT","NewCondition"
"variation","8000TT-PA","TT-WIZARD-COMPACT-FLAT-BOX-HANDLE","tapetech-wizard-compact-flat-box-handle-8000tt-pa","TapeTech Wizard™ Compact Flat Box Handle - 8000TT-PA","1","visible","","","","1","","Drywall Finishing Tools > TapeTech > Handles & Extensions","TapeTech, drywall tools, drywall finishing, flat box handle, finishing box handle, drywall handle, Wizard, compact handle, tight spaces","TapeTech","https://drywalltoolbox.com/wp-content/uploads/2026/media/tapetech-wizard-compact-flat-box-handle-8000tt-pa-8000TT-PA-1.webp","TT-WIZARD-COMPACT-FLAT-BOX-HANDLE","147","Model","8000TT-PA","","","","","","","","","TapeTech Wizard™ Compact Flat Box Handle – 8000TT","","8000TT-PA","TapeTech Wizard™ Compact Flat Box Handle – 8000TT-PA, TapeTech, Drywall Finishing Tools > TapeTech > Handles & Extensions, 8000TT-PA","","","","TapeTech Wizard™ Compact Flat Box Handle - 8000TT-PA","","","index,follow","TapeTech Wizard™ Compact Flat Box Handle – 8000TT-PA","","TapeTech","8000TT-PA","NewCondition"
"variable","TT-TTSFS","","tapetech-standard-full-set","TapeTech Standard Full Set","1","visible","The benefits of the Starter Set plus an additional corner finisher head for perfect corner finishing. This TapeTech set is pre-configured with the most popular size options, and is a great choice for any professional drywall finisher.","<p>TapeTech Standard Full Set TTSFS All the benefits of the Starter Set plus an additional corner finisher head for perfect corner finishing. This TapeTech set is pre-configured with the most popular size options, and is a great choice for any professional drywall finisher. Functions: Applies tape and compound to wall, ceiling and corner joints Finishes joints on walls and ceilings Finishes inside corners of walls and ceilings Finishes dimples created by fasteners Includes: EZ Clean™ Automatic Taper 07TT 10"" EZ Clean™ Flat Box EZ10TT 12"" EZ Clean™ Flat Box EZ12TT Corner Roller 15TTE 2.5"" Corner Finisher 42TT 3"" EZ Roll™ Adjustable Corner Finisher 48TT 8"" Corner Applicator CA08TT Loading Pump 76TT Gooseneck 85TT Flat Box Filler 90TT Corner Finisher Adaptor CFATT 42"" Flat Box Handle 8042TT 2 - Extendable Handles XHTT</p>","","1","","Drywall Finishing Tools > TapeTech > Tool Sets & Kits","TapeTech, drywall tools, drywall finishing, tool set, complete set, drywall tool kit, professional drywall, drywall finishing set, value set","TapeTech","https://drywalltoolbox.com/wp-content/uploads/2026/media/tapetech-standard-full-set-ttsfs-TTSFS-1.webp | https://drywalltoolbox.com/wp-content/uploads/2026/media/tapetech-standard-full-set-ttsfs-2-TTSFS-2-1.webp | https://drywalltoolbox.com/wp-content/uploads/2026/media/tapetech-standard-full-set-ttsfs-2-TTSFS-2-2.webp | https://drywalltoolbox.com/wp-content/uploads/2026/media/tapetech-standard-full-set-ttsfs-2-TTSFS-2-3.webp","","148","Model","TTSFS | TTSFS-2","","","","","","","","","TapeTech Standard Full Set","","TT-TTSFS","TapeTech Standard Full Set, TapeTech, Drywall Finishing Tools > TapeTech > Tool Sets & Kits, TT-TTSFS","","","","TapeTech Standard Full Set","The benefits of the Starter Set plus an additional corner finisher head for perfect corner finishing. This TapeTech set is pre-configured with the most pop","","index,follow","TapeTech Standard Full Set","","TapeTech","TTSFS, TTSFS-2","NewCondition"
"variation","TTSFS","TT-TTSFS","tapetech-standard-full-set-ttsfs","TapeTech Standard Full Set - TTSFS","1","visible","","","","1","","Drywall Finishing Tools > TapeTech > Tool Sets & Kits","TapeTech, drywall tools, drywall finishing, drywall tool set, complete set, professional drywall, tool kit, drywall finishing set, value set","TapeTech","https://drywalltoolbox.com/wp-content/uploads/2026/media/tapetech-standard-full-set-ttsfs-TTSFS-1.webp","TT-TTSFS","149","Model","TTSFS","","","","","","","","","TapeTech Standard Full Set – TTSFS","","TTSFS","TapeTech Standard Full Set – TTSFS, TapeTech, Drywall Finishing Tools > TapeTech > Tool Sets & Kits, TTSFS","","","","TapeTech Standard Full Set - TTSFS","","","index,follow","TapeTech Standard Full Set – TTSFS","","TapeTech","TTSFS","NewCondition"
"variation","TTSFS-2","TT-TTSFS","tapetech-standard-full-set-ttsfs-2","TapeTech Standard Full Set - TTSFS-2","1","visible","","","","1","","Drywall Finishing Tools > TapeTech > Tool Sets & Kits","TapeTech, drywall tools, drywall finishing, drywall tool set, complete set, professional drywall, tool kit, drywall finishing set, value set","TapeTech","https://drywalltoolbox.com/wp-content/uploads/2026/media/tapetech-standard-full-set-ttsfs-2-TTSFS-2-1.webp","TT-TTSFS","150","Model","TTSFS-2","","","","","","","","","TapeTech Standard Full Set – TTSFS","","TTSFS-2","TapeTech Standard Full Set – TTSFS-2, TapeTech, Drywall Finishing Tools > TapeTech > Tool Sets & Kits, TTSFS-2","","","","TapeTech Standard Full Set - TTSFS-2","","","index,follow","TapeTech Standard Full Set – TTSFS-2","","TapeTech","TTSFS-2","NewCondition"
"simple","MP12TT","","tapetech-12-stainless-steel-mud-pan","TapeTech 12"" Stainless Steel Mud Pan","1","visible","TapeTech, the worldwide leader in Automatic Taping & Finishing Tools, introduces a full range of premium knives. The optimal combination of design, materials, experience and testing provides the best balance, flex, comfort and control to produce premium results when applying and smoothing joint compound.","<p>TapeTech, the worldwide leader in Automatic Taping & Finishing Tools, introduces a full range of premium knives. The optimal combination of design, materials, experience and testing provides the best balance, flex, comfort and control to produce premium results when applying and smoothing joint compound. Premium, polished stainless steel construction for easy use and cleaning Heli-arc welds for durability Contoured bottom for easy mixing, comfort and cleaning Ergonomic rounded bottom profile Straight edges to easily clean compound from knife Available in multiple sizes.</p>","","1","","Drywall Finishing Tools > TapeTech > Mud Pans & Pumps","TapeTech, drywall tools, drywall finishing, mud pan, joint compound pan, taping accessories, stainless steel mud pan, drywall mud pan","TapeTech","https://drywalltoolbox.com/wp-content/uploads/2026/media/tapetech-12-stainless-steel-mud-pan-MP12TT-1.webp | https://drywalltoolbox.com/wp-content/uploads/2026/media/tapetech-12-stainless-steel-mud-pan-MP12TT-2.webp | https://drywalltoolbox.com/wp-content/uploads/2026/media/tapetech-12-stainless-steel-mud-pan-MP12TT-3.webp","","151","","","","","","","","","","","TapeTech 12"" Stainless Steel Mud Pan","","mp12tt","TapeTech 12"" Stainless Steel Mud Pan, TapeTech, Drywall Finishing Tools > TapeTech > Mud Pans & Pumps, mp12tt","","","","TapeTech 12"" Stainless Steel Mud Pan","TapeTech, the worldwide leader in Automatic Taping & Finishing Tools, introduces a full range of premium knives. The optimal combination of design, materia","","index,follow","TapeTech 12"" Stainless Steel Mud Pan","","TapeTech","mp12tt","NewCondition"
"simple","HWK001-PS","","tapetech-13-x-13-aluminum-hawk","TapeTech 13"" x 13"" Aluminum Hawk","1","visible","Professional Grade ultra-light aluminum Hawk with 1.75mm tray features milled grooves to prevent slippage of compound, plaster, EIFS material or stucco. Rubber cushion under tray provides comfort and prevents abrasions.","<p>Professional Grade ultra-light aluminum Hawk with 1.75mm tray features milled grooves to prevent slippage of compound, plaster, EIFS material or stucco. Rubber cushion under tray provides comfort and prevents abrasions. Features the ergonomic TapeTech ProSoft grip for all-day comfort and reduced fatigue.</p>","","1","","Drywall Finishing Tools > TapeTech > Mud Pans & Pumps","TapeTech, drywall tools, drywall finishing, mud pan, joint compound pan, taping accessories, plastering hawk, aluminum hawk, lightweight hawk","TapeTech","https://drywalltoolbox.com/wp-content/uploads/2026/media/tapetech-13-x-13-aluminum-hawk-HWK001-PS-1.webp | https://drywalltoolbox.com/wp-content/uploads/2026/media/tapetech-13-x-13-aluminum-hawk-HWK001-PS-2.webp","","152","","","","","","","","","","","TapeTech 13"" x 13"" Aluminum Hawk","","HWK001-PS","TapeTech 13"" x 13"" Aluminum Hawk, TapeTech, Drywall Finishing Tools > TapeTech > Mud Pans & Pumps, HWK001-PS","","","","TapeTech 13"" x 13"" Aluminum Hawk","Professional Grade ultra-light aluminum Hawk with 1.75mm tray features milled grooves to prevent slippage of compound, plaster, EIFS material or stucco. Ru","","index,follow","TapeTech 13"" x 13"" Aluminum Hawk","","TapeTech","HWK001-PS","NewCondition"
